userId,itemId,rating
642fc592425c4ec083492318,642fc23e399e4878f702fe47,1.2014194497165842
642fc592425c4ec083492318,642fc23d399e4878f7006c4c,1.2823975586073944
642fc592425c4ec083492318,642fc23e399e4878f703a130,0.86952857025962
642fc592425c4ec083492318,642fc23d399e4878f700515a,2.042868895269594
642fc592425c4ec083492318,642fc23e399e4878f701a1c8,3.973092887410914
642fc592425c4ec083492318,642fc23e399e4878f70498b0,2.62477555682521
642fc592425c4ec083492318,642fc23d399e4878f7ffa932,4.574881573761952
642fc592425c4ec083492318,642fc23d399e4878f7ff4fb5,1.0445312155151782
642fc592425c4ec083492318,642fc23e399e4878f7044d1d,4.734469542892059
642fc592425c4ec083492318,642fc23e399e4878f70244fb,2.947179766156083
642fc592425c4ec083492318,642fc23e399e4878f70352a2,3.2448806144376467
642fc592425c4ec083492318,642fc23e399e4878f703b8fd,0.8805510400228844
642fc592425c4ec083492318,642fc23e399e4878f704ae6c,1.6576344168657164
642fc592425c4ec083492318,642fc23e399e4878f703f379,2.601196915824229
642fc592425c4ec083492318,642fc23e399e4878f703e51a,4.216185298688057
642fc592425c4ec083492318,642fc23d399e4878f7002734,0.6670437440969007
642fc592425c4ec083492318,642fc23e399e4878f70347d6,3.3622110889218697
642fc592425c4ec083492318,642fc23e399e4878f703b176,1.0141032660637612
642fc592425c4ec083492318,642fc23e399e4878f70383fa,3.0701996152336752
642fc592425c4ec083492318,642fc23d399e4878f70041b4,0.05940044144339074
642fc592425c4ec083492318,642fc23e399e4878f7048a78,2.551055970305096
642fc592425c4ec083492318,642fc23e399e4878f7051b1b,0.8642400668542832
642fc592425c4ec083492318,642fc23e399e4878f70284df,4.5854776794359475
642fc592425c4ec083492318,642fc23e399e4878f70278fd,3.7615662485664925
642fc592425c4ec083492318,642fc23e399e4878f70171ec,3.482208185311271
642fc592425c4ec083492318,642fc23e399e4878f701d278,1.4284171469213724
642fc592425c4ec083492318,642fc23d399e4878f7004147,0.487136404613282
642fc592425c4ec083492318,642fc23d399e4878f700bd86,3.6636779042938814
642fc592425c4ec083492318,642fc23d399e4878f7ff4aee,1.1997753890319918
642fc592425c4ec083492318,642fc23d399e4878f7ff72bb,4.072598421189433
642fc592425c4ec083492318,642fc23e399e4878f7053398,0.7625317248730001
642fc592425c4ec083492318,642fc23e399e4878f7054ad0,1.329367281697924
642fc592425c4ec083492318,642fc23e399e4878f70430c8,2.8231872481273736
642fc592425c4ec083492318,642fc23d399e4878f7ff5e0d,2.6711354644675467
642fc592425c4ec083492318,642fc23e399e4878f702b5e9,1.5623771548248166
642fc592425c4ec083492318,642fc23e399e4878f702e253,3.49465722916269
642fc592425c4ec083492318,642fc23e399e4878f7030985,3.8159581536868377
642fc592425c4ec083492318,642fc23e399e4878f702527f,1.916329163434164
642fc592425c4ec083492318,642fc23e399e4878f7019cbd,1.760054986619819
642fc592425c4ec083492318,642fc23e399e4878f703c9cc,1.2981220600123096
642fc592425c4ec083492318,642fc23e399e4878f7037e94,2.406690127421454
642fc592425c4ec083492318,642fc23e399e4878f702f624,2.427678503812831
642fc592425c4ec083492318,642fc23e399e4878f7048348,1.835296696382679
642fc592425c4ec083492318,642fc23e399e4878f7021de9,4.6443151393160145
642fc592425c4ec083492318,642fc23e399e4878f701bd99,0.4672769191901338
642fc592425c4ec083492318,642fc23d399e4878f7ff1651,3.9727125714841254
642fc592425c4ec083492318,642fc23e399e4878f702c4ed,3.4456423763535913
642fc592425c4ec083492318,642fc23d399e4878f7ff6d67,4.415439636688122
642fc592425c4ec083492318,642fc23d399e4878f7ff3457,0.4669772487746987
642fc592425c4ec083492318,642fc23d399e4878f70075ed,3.039026516423502
642fc592425c4ec083492318,642fc23e399e4878f7040571,4.3160926390782866
642fc592425c4ec083492318,642fc23d399e4878f7ff9623,1.8187161937937002
642fc592425c4ec083492318,642fc23d399e4878f7ffb279,4.586204436177851
642fc592425c4ec083492318,642fc23e399e4878f7019d9a,1.6652335657587436
642fc592425c4ec083492318,642fc23d399e4878f70148ae,3.998861559650976
642fc592425c4ec083492318,642fc23e399e4878f704a43a,3.9197961871903746
642fc592425c4ec083492318,642fc23e399e4878f701fed2,4.688592949935617
642fc592425c4ec083492318,642fc23e399e4878f703c915,0.11085674451295324
642fc592425c4ec083492318,642fc23e399e4878f7046342,2.435460151484204
642fc592425c4ec083492318,642fc23d399e4878f7ff1ad0,4.733070336692962
642fc592425c4ec083492318,642fc23d399e4878f7ffc98b,4.681537738727232
642fc592425c4ec083492318,642fc23e399e4878f70302bc,2.810556741797228
642fc592425c4ec083492318,642fc23e399e4878f703bce1,3.5349861027812253
642fc592425c4ec083492318,642fc23e399e4878f7021687,0.07199195663201485
642fc592425c4ec083492318,642fc23d399e4878f7012ab6,3.410127060908747
642fc592425c4ec083492318,642fc23e399e4878f704fd64,1.3693505575031284
642fc592425c4ec083492318,642fc23e399e4878f703e7d0,0.5941296943383201
642fc592425c4ec083492318,642fc23d399e4878f7ff88bf,2.645095617617143
642fc592425c4ec083492318,642fc23e399e4878f701bd5b,3.224117610630968
642fc592425c4ec083492318,642fc23d399e4878f7015451,1.4976125074283049
642fc592425c4ec083492319,642fc23e399e4878f702a16e,2.5372486718991185
642fc592425c4ec083492319,642fc23d399e4878f7ff2854,0.3068157980771158
642fc592425c4ec083492319,642fc23d399e4878f7ffd5e9,0.6489672087112347
642fc592425c4ec083492319,642fc23e399e4878f702cc09,0.02882765199157089
642fc592425c4ec083492319,642fc23d399e4878f7000108,0.821800396041863
642fc592425c4ec083492319,642fc23d399e4878f7012ab1,2.7862928453191635
642fc592425c4ec083492319,642fc23d399e4878f7ff780a,3.270241128279258
642fc592425c4ec083492319,642fc23d399e4878f7011d22,1.8849394129639818
642fc592425c4ec083492319,642fc23e399e4878f70453cf,2.434333512841226
642fc592425c4ec083492319,642fc23e399e4878f701f989,4.4096455793273135
642fc592425c4ec083492319,642fc23d399e4878f70104e1,0.9210562425440905
642fc592425c4ec083492319,642fc23e399e4878f702279c,4.117223282701832
642fc592425c4ec083492319,642fc23d399e4878f7ffc781,1.9927735012278487
642fc592425c4ec083492319,642fc23e399e4878f7027c72,4.550457787924272
642fc592425c4ec083492319,642fc23d399e4878f7006bc1,3.1217120157903118
642fc592425c4ec083492319,642fc23d399e4878f7013218,4.105948195575771
642fc592425c4ec083492319,642fc23e399e4878f705263e,1.292086855212089
642fc592425c4ec083492319,642fc23e399e4878f70497ff,3.845485213578956
642fc592425c4ec083492319,642fc23e399e4878f7032935,0.17037896645046846
642fc592425c4ec083492319,642fc23d399e4878f7ffeeb3,2.654175709768867
642fc592425c4ec083492319,642fc23d399e4878f7001fbd,3.9215787430829527
642fc592425c4ec083492319,642fc23e399e4878f702fc46,4.553861392556467
642fc592425c4ec083492319,642fc23d399e4878f7012001,2.2039775992329362
642fc592425c4ec083492319,642fc23e399e4878f70396be,2.848974728194537
642fc592425c4ec083492319,642fc23e399e4878f703685e,1.4114057495144383
642fc592425c4ec083492319,642fc23d399e4878f7fff909,1.0105443217646004
642fc592425c4ec083492319,642fc23d399e4878f700a32f,4.535554184771827
642fc592425c4ec083492319,642fc23e399e4878f704b18f,1.4972579655803087
642fc592425c4ec083492319,642fc23e399e4878f702a991,1.1539882287524335
642fc592425c4ec083492319,642fc23e399e4878f702eb42,0.9474491673202523
642fc592425c4ec083492319,642fc23e399e4878f703aeb8,2.3472766972204506
642fc592425c4ec083492319,642fc23e399e4878f70532da,4.647130030407541
642fc592425c4ec083492319,642fc23e399e4878f703987e,1.0212115983189596
642fc592425c4ec083492319,642fc23d399e4878f7012eed,3.5276645348008175
642fc592425c4ec083492319,642fc23e399e4878f7051e99,2.5420121822016823
642fc592425c4ec083492319,642fc23e399e4878f7050342,4.744778202178158
642fc592425c4ec083492319,642fc23e399e4878f7023d6e,3.791925436568657
642fc592425c4ec083492319,642fc23d399e4878f70148de,4.103278092667562
642fc592425c4ec083492319,642fc23e399e4878f704a592,2.662012646338345
642fc592425c4ec083492319,642fc23e399e4878f7033e54,3.8928758666442267
642fc592425c4ec083492319,642fc23e399e4878f7039313,4.48156890874347
642fc592425c4ec083492319,642fc23e399e4878f70445eb,4.078868984072528
642fc592425c4ec083492319,642fc23d399e4878f700adca,3.7687719136045796
642fc592425c4ec083492319,642fc23e399e4878f7034a27,1.8147976434225228
642fc592425c4ec083492319,642fc23e399e4878f701a332,0.38347211014084337
642fc592425c4ec083492319,642fc23e399e4878f701d83a,0.17621693659770954
642fc592425c4ec083492319,642fc23d399e4878f701473d,3.58503461382156
642fc592425c4ec083492319,642fc23e399e4878f70514a2,3.520252419767853
642fc592425c4ec083492319,642fc23d399e4878f7ffd43e,1.633517432690526
642fc592425c4ec083492319,642fc23e399e4878f702d902,3.306314229244456
642fc592425c4ec083492319,642fc23d399e4878f7000260,3.650896731894484
642fc592425c4ec083492319,642fc23e399e4878f7036449,3.8264565109107886
642fc592425c4ec083492319,642fc23d399e4878f7006bba,0.08350577035399431
642fc592425c4ec083492319,642fc23e399e4878f7041fc9,3.624128889003802
642fc592425c4ec083492319,642fc23d399e4878f7fffc09,3.4709685215972113
642fc592425c4ec08349231a,642fc23e399e4878f702d290,4.69145890717244
642fc592425c4ec08349231a,642fc23e399e4878f702f6be,2.127834052756736
642fc592425c4ec08349231a,642fc23e399e4878f7035108,3.8985883495118374
642fc592425c4ec08349231a,642fc23e399e4878f7026fd1,2.3080570725891913
642fc592425c4ec08349231a,642fc23e399e4878f701fb1b,0.401208978765229
642fc592425c4ec08349231a,642fc23e399e4878f701c39b,0.07966213872216854
642fc592425c4ec08349231a,642fc23e399e4878f7037818,4.031550255572035
642fc592425c4ec08349231a,642fc23d399e4878f7001bd9,1.8154524318082639
642fc592425c4ec08349231a,642fc23d399e4878f7ffbede,0.03757858312172069
642fc592425c4ec08349231a,642fc23e399e4878f7019be5,0.6682291685244801
642fc592425c4ec08349231a,642fc23e399e4878f7019049,2.8574219588339727
642fc592425c4ec08349231a,642fc23d399e4878f7ff2cb0,1.4671898061232787
642fc592425c4ec08349231a,642fc23e399e4878f7043d5b,1.9418691434760194
642fc592425c4ec08349231a,642fc23e399e4878f704d957,4.472293397679309
642fc592425c4ec08349231a,642fc23e399e4878f70260e1,2.8600875222358333
642fc592425c4ec08349231a,642fc23d399e4878f700bc50,4.966228896987728
642fc592425c4ec08349231a,642fc23d399e4878f7ffc987,0.7410981159321589
642fc592425c4ec08349231a,642fc23e399e4878f703c054,1.5847983960068834
642fc592425c4ec08349231a,642fc23e399e4878f702f87d,2.5154164382972892
642fc592425c4ec08349231a,642fc23e399e4878f701851a,4.382558474725124
642fc592425c4ec08349231a,642fc23d399e4878f7001699,2.984502145697554
642fc592425c4ec08349231a,642fc23e399e4878f704318c,0.30069145610867043
642fc592425c4ec08349231a,642fc23e399e4878f7050e7e,4.459277057522883
